#h_time,t_alpha/°C,out_alpha/12bit,t_beta/°C,out_beta/12bit,t_gamma/°C,out_gamma/12bit,t_epsilon/°C,out_epsilon/12bit,t_my/°C,out_my/12bit,t_amb/°C,u_time,timestamp,unix_time
2024-06-13T18:21:55,59.94,3263.0,60.0,3335.0,59.81,4095.0,59.81,4095.0,60.0,3015.0,21.62,1718302915,2024-06-13 18:21:55,1718302915
2024-06-13T18:21:56,59.94,3263.0,60.0,3335.0,59.81,4095.0,59.81,4095.0,59.94,3015.0,21.62,1718302916,2024-06-13 18:21:56,1718302916
2024-06-13T18:21:57,59.94,3263.0,60.0,3335.0,59.81,4095.0,59.81,4095.0,60.0,3015.0,21.62,1718302917,2024-06-13 18:21:57,1718302917
2024-06-13T18:21:58,59.94,3271.0,60.0,3335.0,59.81,4095.0,59.81,4095.0,60.0,3015.0,21.62,1718302918,2024-06-13 18:21:58,1718302918
2024-06-13T18:21:59,59.94,3271.0,60.0,3335.0,59.81,4095.0,59.81,4095.0,59.94,3015.0,21.62,1718302919,2024-06-13 18:21:59,1718302919
2024-06-13T18:22:00,59.94,3279.0,60.0,3335.0,59.81,4095.0,59.81,4095.0,60.0,3015.0,21.62,1718302920,2024-06-13 18:22:00,1718302920
2024-06-13T18:22:01,59.94,3279.0,60.0,3335.0,59.81,4095.0,59.81,4095.0,59.94,3015.0,21.62,1718302921,2024-06-13 18:22:01,1718302921
2024-06-13T18:22:02,59.94,3279.0,60.0,3335.0,59.81,4095.0,59.81,4095.0,59.94,3015.0,21.62,1718302922,2024-06-13 18:22:02,1718302922
2024-06-13T18:22:03,59.94,3287.0,60.0,3335.0,59.81,4095.0,59.81,4095.0,59.94,3535.0,21.62,1718302923,2024-06-13 18:22:03,1718302923
2024-06-13T18:22:04,59.94,3287.0,60.0,3335.0,59.81,4095.0,59.81,4095.0,59.94,3535.0,21.62,1718302924,2024-06-13 18:22:04,1718302924
2024-06-13T18:22:05,59.94,3295.0,60.0,3335.0,59.81,4095.0,59.81,4095.0,59.94,3543.0,21.62,1718302925,2024-06-13 18:22:05,1718302925
2024-06-13T18:22:06,59.94,3295.0,60.0,3335.0,59.81,4095.0,59.81,4095.0,59.94,3543.0,21.62,1718302926,2024-06-13 18:22:06,1718302926
2024-06-13T18:22:07,59.94,3295.0,60.0,3335.0,59.81,4095.0,59.81,4095.0,59.94,3543.0,21.62,1718302927,2024-06-13 18:22:07,1718302927
2024-06-13T18:22:08,59.94,3303.0,60.0,3335.0,59.81,4095.0,59.81,4095.0,59.94,3551.0,21.62,1718302928,2024-06-13 18:22:08,1718302928
2024-06-13T18:22:09,59.94,3303.0,60.0,3335.0,59.81,4095.0,59.81,4095.0,59.94,3551.0,21.56,1718302929,2024-06-13 18:22:09,1718302929
2024-06-13T18:22:10,59.94,3311.0,60.0,3335.0,59.81,4095.0,59.81,4095.0,59.94,3559.0,21.56,1718302930,2024-06-13 18:22:10,1718302930
2024-06-13T18:22:11,59.94,3311.0,60.0,3335.0,59.81,4095.0,59.81,4095.0,59.94,3559.0,21.56,1718302931,2024-06-13 18:22:11,1718302931
2024-06-13T18:22:12,59.94,3311.0,60.0,3335.0,59.81,4095.0,59.81,4095.0,59.94,3559.0,21.56,1718302932,2024-06-13 18:22:12,1718302932
2024-06-13T18:22:13,59.94,3319.0,60.0,3335.0,59.88,4095.0,59.81,4095.0,59.94,3567.0,21.56,1718302933,2024-06-13 18:22:13,1718302933
2024-06-13T18:22:14,59.94,3319.0,60.0,3335.0,59.88,4095.0,59.81,4095.0,59.94,3567.0,21.56,1718302934,2024-06-13 18:22:14,1718302934
2024-06-13T18:22:15,59.94,3327.0,60.0,3335.0,59.88,4095.0,59.81,4095.0,59.94,3575.0,21.56,1718302935,2024-06-13 18:22:15,1718302935
2024-06-13T18:22:16,59.94,3327.0,60.0,3335.0,59.88,4095.0,59.81,4095.0,59.94,3575.0,21.56,1718302936,2024-06-13 18:22:16,1718302936
2024-06-13T18:22:17,59.94,3327.0,60.0,3335.0,59.88,4095.0,59.81,4095.0,59.94,3575.0,21.56,1718302937,2024-06-13 18:22:17,1718302937
2024-06-13T18:22:18,59.94,3335.0,60.0,3335.0,59.88,4095.0,59.81,4095.0,59.94,3583.0,21.62,1718302938,2024-06-13 18:22:18,1718302938
2024-06-13T18:22:19,59.94,3335.0,60.0,3335.0,59.88,4095.0,59.81,4095.0,59.94,3583.0,21.62,1718302939,2024-06-13 18:22:19,1718302939
2024-06-13T18:22:20,59.94,3343.0,60.0,3335.0,59.88,4095.0,59.81,4095.0,59.94,3591.0,21.62,1718302940,2024-06-13 18:22:20,1718302940
2024-06-13T18:22:21,59.94,3343.0,60.0,3335.0,59.88,4095.0,59.81,4095.0,59.94,3591.0,21.62,1718302941,2024-06-13 18:22:21,1718302941
2024-06-13T18:22:22,59.94,3343.0,60.0,3335.0,59.88,4095.0,59.81,4095.0,60.0,3591.0,21.62,1718302942,2024-06-13 18:22:22,1718302942
2024-06-13T18:22:23,59.94,3351.0,60.0,3335.0,59.88,4095.0,59.81,4095.0,60.0,3079.0,21.62,1718302943,2024-06-13 18:22:23,1718302943
2024-06-13T18:22:24,60.0,3351.0,60.0,3335.0,59.88,4095.0,59.81,4095.0,60.0,3079.0,21.62,1718302944,2024-06-13 18:22:24,1718302944
2024-06-13T18:22:25,59.94,3359.0,60.0,3335.0,59.88,4095.0,59.81,4095.0,59.94,3599.0,21.62,1718302945,2024-06-13 18:22:25,1718302945
2024-06-13T18:22:26,60.0,3359.0,60.0,3335.0,59.88,4095.0,59.81,4095.0,59.94,3599.0,21.62,1718302946,2024-06-13 18:22:26,1718302946
2024-06-13T18:22:27,60.0,2847.0,60.0,3335.0,59.88,4095.0,59.81,4095.0,59.94,3607.0,21.62,1718302947,2024-06-13 18:22:27,1718302947
2024-06-13T18:22:28,59.94,2847.0,60.0,3335.0,59.88,4095.0,59.81,4095.0,60.0,3607.0,21.62,1718302948,2024-06-13 18:22:28,1718302948
2024-06-13T18:22:29,60.0,2847.0,60.0,3335.0,59.88,4095.0,59.81,4095.0,60.0,3607.0,21.69,1718302949,2024-06-13 18:22:29,1718302949
2024-06-13T18:22:30,60.0,2847.0,60.0,3335.0,59.88,4095.0,59.81,4095.0,60.0,3095.0,21.62,1718302950,2024-06-13 18:22:30,1718302950
2024-06-13T18:22:31,60.0,2847.0,60.0,3335.0,59.94,4095.0,59.81,4095.0,60.0,3095.0,21.69,1718302951,2024-06-13 18:22:31,1718302951
2024-06-13T18:22:32,60.0,2847.0,60.0,3335.0,59.88,4095.0,59.81,4095.0,60.0,3095.0,21.69,1718302952,2024-06-13 18:22:32,1718302952
2024-06-13T18:22:33,59.94,2847.0,60.0,3335.0,59.94,4095.0,59.81,4095.0,60.0,3095.0,21.69,1718302953,2024-06-13 18:22:33,1718302953
2024-06-13T18:22:34,60.0,2847.0,60.0,3335.0,59.94,4095.0,59.88,4095.0,60.0,3095.0,21.62,1718302954,2024-06-13 18:22:34,1718302954
2024-06-13T18:22:35,60.0,2847.0,60.0,3335.0,59.94,4095.0,59.81,4095.0,60.0,3095.0,21.62,1718302955,2024-06-13 18:22:35,1718302955
2024-06-13T18:22:36,60.0,2847.0,60.0,3335.0,59.94,4095.0,59.81,4095.0,60.0,3095.0,21.62,1718302956,2024-06-13 18:22:36,1718302956
2024-06-13T18:22:37,60.0,2847.0,60.0,3335.0,59.94,4095.0,59.88,4095.0,60.0,3095.0,21.62,1718302957,2024-06-13 18:22:37,1718302957
2024-06-13T18:22:38,60.0,2847.0,60.0,3335.0,59.94,4095.0,59.88,4095.0,60.0,3095.0,21.62,1718302958,2024-06-13 18:22:38,1718302958
2024-06-13T18:22:39,60.0,2847.0,60.0,3335.0,59.94,4095.0,59.88,4095.0,60.0,3095.0,21.62,1718302959,2024-06-13 18:22:39,1718302959
2024-06-13T18:22:40,60.0,2847.0,60.0,3335.0,59.94,4095.0,59.88,4095.0,60.0,3095.0,21.56,1718302960,2024-06-13 18:22:40,1718302960
2024-06-13T18:22:41,60.0,2847.0,60.0,3335.0,59.94,4095.0,59.88,4095.0,60.0,3095.0,21.56,1718302961,2024-06-13 18:22:41,1718302961
2024-06-13T18:22:42,60.0,2847.0,60.0,3335.0,59.94,4095.0,59.88,4095.0,60.0,3095.0,21.56,1718302962,2024-06-13 18:22:42,1718302962
2024-06-13T18:22:43,60.0,2847.0,60.0,3335.0,59.94,4095.0,59.88,4095.0,60.0,3095.0,21.56,1718302963,2024-06-13 18:22:43,1718302963
2024-06-13T18:22:44,60.0,2847.0,60.0,3335.0,59.94,4095.0,59.88,4095.0,60.0,3095.0,21.56,1718302964,2024-06-13 18:22:44,1718302964
2024-06-13T18:22:45,60.0,3367.0,60.0,3335.0,60.0,4095.0,59.88,4095.0,60.0,3095.0,21.5,1718302965,2024-06-13 18:22:45,1718302965
2024-06-13T18:22:46,60.0,3367.0,60.0,3335.0,60.0,4095.0,59.88,4095.0,60.0,3095.0,21.5,1718302966,2024-06-13 18:22:46,1718302966
2024-06-13T18:22:47,59.94,3375.0,60.0,3335.0,60.0,4095.0,59.88,4095.0,60.0,3095.0,21.5,1718302967,2024-06-13 18:22:47,1718302967
2024-06-13T18:22:48,59.94,3375.0,60.0,3335.0,60.0,4095.0,59.88,4095.0,60.0,3095.0,21.5,1718302968,2024-06-13 18:22:48,1718302968
2024-06-13T18:22:49,60.0,3375.0,60.0,3335.0,60.0,4095.0,59.88,4095.0,60.0,3095.0,21.5,1718302969,2024-06-13 18:22:49,1718302969
2024-06-13T18:22:50,60.0,3383.0,60.0,3335.0,60.0,4095.0,59.88,4095.0,60.0,3095.0,21.44,1718302970,2024-06-13 18:22:50,1718302970
2024-06-13T18:22:51,59.94,3383.0,60.0,3335.0,60.0,4095.0,59.88,4095.0,60.0,3095.0,21.44,1718302971,2024-06-13 18:22:51,1718302971
2024-06-13T18:22:52,59.94,3391.0,60.0,3335.0,60.0,4095.0,59.88,4095.0,60.0,3095.0,21.44,1718302972,2024-06-13 18:22:52,1718302972
2024-06-13T18:22:53,59.94,3391.0,60.0,3335.0,60.0,4095.0,59.88,4095.0,60.0,3095.0,21.44,1718302973,2024-06-13 18:22:53,1718302973
2024-06-13T18:22:54,60.0,2879.0,60.0,3335.0,60.0,4095.0,59.88,4095.0,60.0,3095.0,21.44,1718302974,2024-06-13 18:22:54,1718302974
2024-06-13T18:22:55,59.94,2879.0,60.0,3335.0,60.0,4095.0,59.88,4095.0,60.0,3095.0,21.44,1718302975,2024-06-13 18:22:55,1718302975
2024-06-13T18:22:56,59.94,2879.0,60.0,3335.0,60.0,4095.0,59.88,4095.0,60.0,3095.0,21.44,1718302976,2024-06-13 18:22:56,1718302976
2024-06-13T18:22:57,60.0,2879.0,60.0,3335.0,60.0,4095.0,59.88,4095.0,60.0,3095.0,21.44,1718302977,2024-06-13 18:22:57,1718302977
2024-06-13T18:22:58,60.0,2879.0,60.0,3335.0,60.0,4095.0,59.88,4095.0,60.0,3095.0,21.44,1718302978,2024-06-13 18:22:58,1718302978
2024-06-13T18:22:59,59.94,3399.0,60.0,3335.0,60.06,2039.0,59.88,4095.0,60.0,3095.0,21.44,1718302979,2024-06-13 18:22:59,1718302979
2024-06-13T18:23:00,60.0,3399.0,60.0,3335.0,60.06,2039.0,59.88,4095.0,60.0,3095.0,21.44,1718302980,2024-06-13 18:23:00,1718302980
2024-06-13T18:23:01,60.0,3399.0,60.0,3335.0,60.06,2039.0,59.88,4095.0,59.94,3095.0,21.44,1718302981,2024-06-13 18:23:01,1718302981
2024-06-13T18:23:02,59.94,3407.0,60.0,3335.0,60.06,2031.0,59.88,4095.0,60.0,3095.0,21.44,1718302982,2024-06-13 18:23:02,1718302982
2024-06-13T18:23:03,59.94,3407.0,60.0,3335.0,60.06,2031.0,59.88,4095.0,60.0,3095.0,21.44,1718302983,2024-06-13 18:23:03,1718302983
2024-06-13T18:23:04,60.0,2895.0,60.0,3335.0,60.06,2023.0,59.88,4095.0,59.94,3615.0,21.44,1718302984,2024-06-13 18:23:04,1718302984
2024-06-13T18:23:05,59.94,2895.0,60.0,3335.0,60.06,2023.0,59.88,4095.0,60.0,3615.0,21.44,1718302985,2024-06-13 18:23:05,1718302985
2024-06-13T18:23:06,59.94,2895.0,60.0,3335.0,60.06,2023.0,59.88,4095.0,59.94,3615.0,21.44,1718302986,2024-06-13 18:23:06,1718302986
2024-06-13T18:23:07,59.94,3415.0,60.0,3335.0,60.06,2015.0,59.88,4095.0,60.0,3103.0,21.44,1718302987,2024-06-13 18:23:07,1718302987
2024-06-13T18:23:08,59.94,3415.0,60.0,3335.0,60.06,2015.0,59.88,4095.0,60.0,3103.0,21.44,1718302988,2024-06-13 18:23:08,1718302988
2024-06-13T18:23:09,59.94,3423.0,60.0,3335.0,60.06,2007.0,59.88,4095.0,60.0,3103.0,21.44,1718302989,2024-06-13 18:23:09,1718302989
2024-06-13T18:23:10,59.94,3423.0,60.0,3335.0,60.06,2007.0,59.88,4095.0,60.0,3103.0,21.44,1718302990,2024-06-13 18:23:10,1718302990
2024-06-13T18:23:11,59.94,3423.0,59.94,3335.0,60.06,2007.0,59.88,4095.0,59.94,3103.0,21.44,1718302991,2024-06-13 18:23:11,1718302991
2024-06-13T18:23:12,60.0,2911.0,60.0,3335.0,60.06,1999.0,59.88,4095.0,59.94,3623.0,21.44,1718302992,2024-06-13 18:23:12,1718302992
2024-06-13T18:23:13,59.94,2911.0,60.0,3335.0,60.06,1999.0,59.94,4095.0,60.0,3623.0,21.44,1718302993,2024-06-13 18:23:13,1718302993
2024-06-13T18:23:14,59.94,3431.0,60.0,3335.0,60.06,1991.0,59.88,4095.0,60.0,3111.0,21.44,1718302994,2024-06-13 18:23:14,1718302994
2024-06-13T18:23:15,60.0,3431.0,60.0,3335.0,60.06,1991.0,59.94,4095.0,60.0,3111.0,21.44,1718302995,2024-06-13 18:23:15,1718302995
2024-06-13T18:23:16,59.94,3431.0,60.0,3335.0,60.06,1991.0,59.94,4095.0,59.94,3111.0,21.44,1718302996,2024-06-13 18:23:16,1718302996
2024-06-13T18:23:17,60.0,2919.0,60.0,3335.0,60.06,2503.0,59.94,4095.0,60.0,3111.0,21.44,1718302997,2024-06-13 18:23:17,1718302997
2024-06-13T18:23:18,59.94,2919.0,60.0,3335.0,60.06,2503.0,59.94,4095.0,60.0,3111.0,21.44,1718302998,2024-06-13 18:23:18,1718302998
2024-06-13T18:23:19,60.0,2919.0,60.0,3335.0,60.0,2503.0,59.94,4095.0,60.0,3111.0,21.44,1718302999,2024-06-13 18:23:19,1718302999
2024-06-13T18:23:20,60.0,2919.0,60.0,3335.0,60.0,2503.0,59.94,4095.0,59.94,3111.0,21.44,1718303000,2024-06-13 18:23:20,1718303000
2024-06-13T18:23:21,60.0,2919.0,60.0,3335.0,60.0,2503.0,59.94,4095.0,59.94,3111.0,21.44,1718303001,2024-06-13 18:23:21,1718303001
2024-06-13T18:23:22,60.0,2919.0,60.0,3335.0,60.0,2503.0,59.94,4095.0,59.94,3111.0,21.44,1718303002,2024-06-13 18:23:22,1718303002
2024-06-13T18:23:23,60.0,2919.0,60.0,3335.0,60.0,2503.0,59.94,4095.0,60.0,3111.0,21.37,1718303003,2024-06-13 18:23:23,1718303003
2024-06-13T18:23:24,60.0,2919.0,60.0,3335.0,60.0,2503.0,59.94,4095.0,59.94,3631.0,21.37,1718303004,2024-06-13 18:23:24,1718303004
2024-06-13T18:23:25,59.94,2919.0,60.0,3335.0,60.0,2503.0,59.94,4095.0,59.94,3631.0,21.37,1718303005,2024-06-13 18:23:25,1718303005
2024-06-13T18:23:26,59.94,3439.0,60.0,3335.0,60.0,2503.0,59.94,4095.0,60.0,3119.0,21.31,1718303006,2024-06-13 18:23:26,1718303006
2024-06-13T18:23:27,60.0,3439.0,60.0,3335.0,60.0,2503.0,59.94,4095.0,59.94,3119.0,21.31,1718303007,2024-06-13 18:23:27,1718303007
2024-06-13T18:23:28,60.0,3439.0,60.0,3335.0,60.0,2503.0,59.94,4095.0,60.0,3119.0,21.31,1718303008,2024-06-13 18:23:28,1718303008
2024-06-13T18:23:29,59.94,3447.0,60.0,3335.0,60.0,2503.0,59.94,4095.0,59.94,3639.0,21.31,1718303009,2024-06-13 18:23:29,1718303009
2024-06-13T18:23:30,59.94,3447.0,60.0,3335.0,60.0,2503.0,59.94,4095.0,59.94,3639.0,21.31,1718303010,2024-06-13 18:23:30,1718303010
2024-06-13T18:23:31,59.94,3455.0,60.0,3335.0,59.94,3023.0,59.94,4095.0,59.94,3647.0,21.31,1718303011,2024-06-13 18:23:31,1718303011
2024-06-13T18:23:32,60.0,3455.0,60.0,3335.0,59.94,3023.0,60.0,4095.0,59.94,3647.0,21.31,1718303012,2024-06-13 18:23:32,1718303012
2024-06-13T18:23:33,59.94,3455.0,60.0,3335.0,59.94,3023.0,59.94,4095.0,59.94,3647.0,21.31,1718303013,2024-06-13 18:23:33,1718303013
2024-06-13T18:23:34,59.94,3463.0,60.0,3335.0,60.0,2511.0,59.94,4095.0,59.94,3655.0,21.31,1718303014,2024-06-13 18:23:34,1718303014
2024-06-13T18:23:35,59.94,3463.0,60.0,3335.0,59.94,2511.0,59.94,4095.0,60.0,3655.0,21.31,1718303015,2024-06-13 18:23:35,1718303015
2024-06-13T18:23:36,59.94,3471.0,59.94,3855.0,59.94,3031.0,60.0,4095.0,59.94,3663.0,21.31,1718303016,2024-06-13 18:23:36,1718303016
2024-06-13T18:23:37,60.0,3471.0,60.0,3855.0,59.94,3031.0,59.94,4095.0,60.0,3663.0,21.31,1718303017,2024-06-13 18:23:37,1718303017
2024-06-13T18:23:38,59.94,3471.0,60.0,3855.0,59.94,3031.0,60.0,4095.0,60.0,3663.0,21.31,1718303018,2024-06-13 18:23:38,1718303018
2024-06-13T18:23:39,60.0,2959.0,60.0,3343.0,59.94,3039.0,60.0,4095.0,60.0,3151.0,21.31,1718303019,2024-06-13 18:23:39,1718303019
2024-06-13T18:23:40,60.0,2959.0,60.0,3343.0,59.94,3039.0,60.0,4095.0,60.0,3151.0,21.37,1718303020,2024-06-13 18:23:40,1718303020
2024-06-13T18:23:41,59.94,3479.0,59.94,3863.0,59.94,3047.0,60.0,4095.0,60.0,3151.0,21.37,1718303021,2024-06-13 18:23:41,1718303021
2024-06-13T18:23:42,60.0,3479.0,59.94,3863.0,59.94,3047.0,60.0,4095.0,60.0,3151.0,21.37,1718303022,2024-06-13 18:23:42,1718303022
2024-06-13T18:23:43,60.0,3479.0,60.0,3863.0,59.94,3047.0,60.0,4095.0,60.0,3151.0,21.37,1718303023,2024-06-13 18:23:43,1718303023
2024-06-13T18:23:44,60.0,2967.0,60.0,3351.0,59.94,3055.0,60.0,4095.0,60.0,3151.0,21.44,1718303024,2024-06-13 18:23:44,1718303024
2024-06-13T18:23:45,60.0,2967.0,60.0,3351.0,59.94,3055.0,60.0,4095.0,60.0,3151.0,21.37,1718303025,2024-06-13 18:23:45,1718303025
2024-06-13T18:23:46,60.0,2967.0,60.0,3351.0,59.94,3063.0,60.0,4095.0,60.0,3151.0,21.44,1718303026,2024-06-13 18:23:46,1718303026
2024-06-13T18:23:47,60.0,2967.0,60.0,3351.0,59.94,3063.0,60.0,4095.0,60.0,3151.0,21.44,1718303027,2024-06-13 18:23:47,1718303027
2024-06-13T18:23:48,60.0,2967.0,60.0,3351.0,59.94,3063.0,60.0,4095.0,60.0,3151.0,21.44,1718303028,2024-06-13 18:23:48,1718303028
2024-06-13T18:23:49,60.0,2967.0,60.0,3351.0,59.94,3071.0,60.0,4095.0,60.0,3151.0,21.44,1718303029,2024-06-13 18:23:49,1718303029
2024-06-13T18:23:50,60.0,2967.0,60.0,3351.0,59.94,3071.0,60.06,4095.0,60.0,3151.0,21.44,1718303030,2024-06-13 18:23:50,1718303030
2024-06-13T18:23:51,60.0,2967.0,60.0,3351.0,59.94,3079.0,60.0,4095.0,60.0,3151.0,21.44,1718303031,2024-06-13 18:23:51,1718303031
2024-06-13T18:23:52,60.0,2967.0,60.0,3351.0,59.94,3079.0,60.0,4095.0,60.0,3151.0,21.44,1718303032,2024-06-13 18:23:52,1718303032
2024-06-13T18:23:53,60.0,2967.0,60.0,3351.0,59.88,3607.0,60.06,2039.0,60.0,3151.0,21.5,1718303033,2024-06-13 18:23:53,1718303033
2024-06-13T18:23:54,60.0,2967.0,60.0,3351.0,59.94,3607.0,60.06,2039.0,60.0,3151.0,21.5,1718303034,2024-06-13 18:23:54,1718303034
2024-06-13T18:23:55,60.0,2967.0,60.0,3351.0,59.94,3607.0,60.06,2039.0,60.0,3151.0,21.5,1718303035,2024-06-13 18:23:55,1718303035
2024-06-13T18:23:56,60.0,2967.0,60.0,3351.0,59.94,3103.0,60.06,2031.0,60.0,3151.0,21.5,1718303036,2024-06-13 18:23:56,1718303036
2024-06-13T18:23:57,60.0,2967.0,60.0,3351.0,59.94,3103.0,60.06,2031.0,60.0,3151.0,21.5,1718303037,2024-06-13 18:23:57,1718303037
2024-06-13T18:23:58,60.0,2967.0,60.0,3351.0,59.88,3631.0,60.06,2023.0,60.0,3151.0,21.56,1718303038,2024-06-13 18:23:58,1718303038
2024-06-13T18:23:59,60.0,2967.0,60.0,3351.0,59.94,3631.0,60.06,2023.0,60.0,3151.0,21.56,1718303039,2024-06-13 18:23:59,1718303039
2024-06-13T18:24:00,60.0,2967.0,60.0,3351.0,59.94,3631.0,60.06,2023.0,60.0,3151.0,21.56,1718303040,2024-06-13 18:24:00,1718303040
2024-06-13T18:24:01,60.0,2967.0,60.0,3351.0,59.94,3127.0,60.06,2015.0,60.0,3151.0,21.56,1718303041,2024-06-13 18:24:01,1718303041
2024-06-13T18:24:02,60.0,2967.0,60.0,3351.0,59.94,3127.0,60.06,2015.0,60.0,3151.0,21.62,1718303042,2024-06-13 18:24:02,1718303042
2024-06-13T18:24:03,60.0,2967.0,60.0,3351.0,59.94,3135.0,60.06,2007.0,60.0,3151.0,21.62,1718303043,2024-06-13 18:24:03,1718303043
2024-06-13T18:24:04,60.0,2967.0,60.0,3351.0,59.94,3135.0,60.06,2007.0,60.0,3151.0,21.62,1718303044,2024-06-13 18:24:04,1718303044
2024-06-13T18:24:05,60.0,2967.0,60.0,3351.0,59.94,3135.0,60.06,2007.0,60.0,3151.0,21.62,1718303045,2024-06-13 18:24:05,1718303045
2024-06-13T18:24:06,60.0,2967.0,60.0,3351.0,59.94,3143.0,60.0,2519.0,60.0,3151.0,21.62,1718303046,2024-06-13 18:24:06,1718303046
2024-06-13T18:24:07,60.0,2967.0,60.0,3351.0,59.94,3143.0,60.0,2519.0,60.0,3151.0,21.62,1718303047,2024-06-13 18:24:07,1718303047
2024-06-13T18:24:08,60.0,2967.0,60.0,3351.0,59.94,3151.0,60.0,2519.0,60.0,3151.0,21.62,1718303048,2024-06-13 18:24:08,1718303048
2024-06-13T18:24:09,60.0,2967.0,60.0,3351.0,59.94,3151.0,60.0,2519.0,60.0,3151.0,21.62,1718303049,2024-06-13 18:24:09,1718303049
2024-06-13T18:24:10,60.0,2967.0,60.0,3351.0,59.88,3151.0,60.0,2519.0,60.0,3151.0,21.69,1718303050,2024-06-13 18:24:10,1718303050
2024-06-13T18:24:11,60.0,2967.0,60.0,3351.0,59.94,3679.0,60.0,2519.0,60.0,3151.0,21.69,1718303051,2024-06-13 18:24:11,1718303051
2024-06-13T18:24:12,60.0,2967.0,60.0,3351.0,59.94,3679.0,60.0,2519.0,60.0,3151.0,21.69,1718303052,2024-06-13 18:24:12,1718303052
2024-06-13T18:24:13,60.0,2967.0,60.0,3351.0,59.94,3175.0,60.0,2519.0,60.0,3151.0,21.69,1718303053,2024-06-13 18:24:13,1718303053
2024-06-13T18:24:14,60.0,2967.0,60.0,3351.0,59.94,3175.0,60.0,2519.0,60.0,3151.0,21.69,1718303054,2024-06-13 18:24:14,1718303054
2024-06-13T18:24:15,60.0,2967.0,60.0,3351.0,59.94,3175.0,60.0,2519.0,60.0,3151.0,21.69,1718303055,2024-06-13 18:24:15,1718303055
2024-06-13T18:24:16,60.0,2967.0,60.0,3351.0,59.94,3183.0,59.94,2519.0,60.0,3151.0,21.75,1718303056,2024-06-13 18:24:16,1718303056
2024-06-13T18:24:17,60.0,2967.0,60.0,3351.0,59.94,3183.0,59.94,2519.0,60.0,3151.0,21.75,1718303057,2024-06-13 18:24:17,1718303057
2024-06-13T18:24:18,60.0,2967.0,60.0,3351.0,59.94,3191.0,59.94,3039.0,60.0,3151.0,21.75,1718303058,2024-06-13 18:24:18,1718303058
2024-06-13T18:24:19,60.0,2967.0,60.0,3351.0,59.94,3191.0,59.94,3039.0,60.0,3151.0,21.75,1718303059,2024-06-13 18:24:19,1718303059
2024-06-13T18:24:20,60.0,2967.0,60.0,3351.0,59.94,3199.0,59.94,3047.0,60.0,3151.0,21.75,1718303060,2024-06-13 18:24:20,1718303060
2024-06-13T18:24:21,60.0,2967.0,60.0,3351.0,59.94,3199.0,59.94,3047.0,60.0,3151.0,21.75,1718303061,2024-06-13 18:24:21,1718303061
2024-06-13T18:24:22,60.0,2967.0,60.0,3351.0,59.94,3199.0,59.94,3047.0,60.0,3151.0,21.75,1718303062,2024-06-13 18:24:22,1718303062
2024-06-13T18:24:23,60.0,2967.0,60.0,3351.0,59.94,3207.0,59.94,3055.0,60.0,3151.0,21.81,1718303063,2024-06-13 18:24:23,1718303063
2024-06-13T18:24:24,60.0,2967.0,60.0,3351.0,59.94,3207.0,59.88,3055.0,60.0,3151.0,21.81,1718303064,2024-06-13 18:24:24,1718303064
2024-06-13T18:24:25,60.0,2967.0,60.0,3351.0,59.94,3215.0,59.88,3583.0,60.0,3151.0,21.81,1718303065,2024-06-13 18:24:25,1718303065
2024-06-13T18:24:26,60.0,2967.0,60.0,3351.0,59.94,3215.0,59.88,3583.0,60.0,3151.0,21.81,1718303066,2024-06-13 18:24:26,1718303066
2024-06-13T18:24:27,60.0,2967.0,60.0,3351.0,59.94,3215.0,59.88,3583.0,60.0,3151.0,21.81,1718303067,2024-06-13 18:24:27,1718303067
2024-06-13T18:24:28,60.0,2967.0,60.0,3351.0,59.94,3223.0,59.88,3599.0,60.0,3151.0,21.81,1718303068,2024-06-13 18:24:28,1718303068
2024-06-13T18:24:29,60.0,2967.0,60.0,3351.0,59.94,3223.0,59.88,3599.0,60.0,3151.0,21.81,1718303069,2024-06-13 18:24:29,1718303069
2024-06-13T18:24:30,60.0,2967.0,60.0,3351.0,59.94,3231.0,59.88,3615.0,60.0,3151.0,21.81,1718303070,2024-06-13 18:24:30,1718303070
2024-06-13T18:24:31,60.0,2967.0,60.0,3351.0,59.94,3231.0,59.88,3615.0,60.0,3151.0,21.81,1718303071,2024-06-13 18:24:31,1718303071
2024-06-13T18:24:32,60.0,2967.0,60.0,3351.0,59.88,3231.0,59.88,3615.0,60.0,3151.0,21.81,1718303072,2024-06-13 18:24:32,1718303072
2024-06-13T18:24:33,60.0,2967.0,60.0,3351.0,59.94,3239.0,59.88,3631.0,60.0,3151.0,21.81,1718303073,2024-06-13 18:24:33,1718303073
2024-06-13T18:24:34,60.0,2967.0,60.0,3351.0,59.94,3239.0,59.88,3631.0,60.0,3151.0,21.81,1718303074,2024-06-13 18:24:34,1718303074
2024-06-13T18:24:35,60.0,2967.0,60.0,3351.0,59.94,3247.0,59.88,3647.0,60.0,3151.0,21.81,1718303075,2024-06-13 18:24:35,1718303075
2024-06-13T18:24:36,60.0,2967.0,60.0,3351.0,59.94,3247.0,59.88,3647.0,60.0,3151.0,21.81,1718303076,2024-06-13 18:24:36,1718303076
2024-06-13T18:24:37,60.0,2967.0,60.0,3351.0,59.88,3247.0,59.88,3647.0,60.0,3151.0,21.81,1718303077,2024-06-13 18:24:37,1718303077
