#h_time,t_alpha/°C,out_alpha/12bit,t_beta/°C,out_beta/12bit,t_gamma/°C,out_gamma/12bit,t_epsilon/°C,out_epsilon/12bit,t_my/°C,out_my/12bit,t_amb/°C,u_time,timestamp,unix_time,h_time
,24.94,1072.0,25.12,0.0,24.87,1280.0,25.0,1264.0,24.94,1592.0,9.13,1718164998,2024-06-12 04:03:18,1718164998,2024-06-12T04:03:18
,24.94,1080.0,25.12,0.0,24.87,1296.0,25.0,1264.0,24.87,1608.0,9.06,1718164999,2024-06-12 04:03:19,1718164999,2024-06-12T04:03:19
,24.94,1080.0,25.12,0.0,24.87,1296.0,25.0,1264.0,24.94,1608.0,9.13,1718165000,2024-06-12 04:03:20,1718165000,2024-06-12T04:03:20
,24.94,1088.0,25.12,0.0,24.87,1312.0,25.0,1264.0,24.94,1104.0,9.13,1718165001,2024-06-12 04:03:21,1718165001,2024-06-12T04:03:21
,24.94,1088.0,25.12,0.0,24.87,1312.0,25.0,1264.0,24.94,1104.0,9.13,1718165002,2024-06-12 04:03:22,1718165002,2024-06-12T04:03:22
,24.94,1088.0,25.12,0.0,24.87,1312.0,25.0,1264.0,24.94,1104.0,9.13,1718165003,2024-06-12 04:03:23,1718165003,2024-06-12T04:03:23
,24.94,1096.0,25.12,0.0,24.87,1328.0,25.0,1264.0,24.94,1112.0,9.13,1718165004,2024-06-12 04:03:24,1718165004,2024-06-12T04:03:24
,24.94,1096.0,25.12,0.0,24.87,1328.0,25.0,1264.0,24.94,1112.0,9.13,1718165005,2024-06-12 04:03:25,1718165005,2024-06-12T04:03:25
,24.94,1104.0,25.12,0.0,24.87,1344.0,25.0,1264.0,24.94,1120.0,9.13,1718165006,2024-06-12 04:03:26,1718165006,2024-06-12T04:03:26
,24.94,1104.0,25.12,0.0,24.87,1344.0,25.0,1264.0,24.94,1120.0,9.13,1718165007,2024-06-12 04:03:27,1718165007,2024-06-12T04:03:27
,24.94,1104.0,25.12,0.0,24.87,1344.0,25.0,1264.0,24.94,1120.0,9.13,1718165008,2024-06-12 04:03:28,1718165008,2024-06-12T04:03:28
,24.94,1112.0,25.12,0.0,24.81,1360.0,24.94,1264.0,24.94,1128.0,9.13,1718165009,2024-06-12 04:03:29,1718165009,2024-06-12T04:03:29
,24.94,1112.0,25.12,0.0,24.87,1360.0,24.94,1264.0,24.94,1128.0,9.06,1718165010,2024-06-12 04:03:30,1718165010,2024-06-12T04:03:30
,24.94,1120.0,25.12,0.0,24.87,1376.0,25.0,1264.0,24.94,1136.0,9.13,1718165011,2024-06-12 04:03:31,1718165011,2024-06-12T04:03:31
,24.94,1120.0,25.12,0.0,24.87,1376.0,25.0,1264.0,24.94,1136.0,9.13,1718165012,2024-06-12 04:03:32,1718165012,2024-06-12T04:03:32
,24.94,1128.0,25.06,0.0,24.81,4095.0,25.0,1264.0,24.94,1144.0,9.06,1718165013,2024-06-12 04:03:33,1718165013,2024-06-12T04:03:33
,24.94,1128.0,25.06,0.0,24.87,4095.0,25.0,1264.0,24.94,1144.0,9.06,1718165014,2024-06-12 04:03:34,1718165014,2024-06-12T04:03:34
,24.94,1128.0,25.06,0.0,24.87,4095.0,25.0,1264.0,24.94,1144.0,9.13,1718165015,2024-06-12 04:03:35,1718165015,2024-06-12T04:03:35
,24.94,1136.0,25.06,0.0,24.87,4095.0,24.94,1784.0,24.94,1152.0,9.13,1718165016,2024-06-12 04:03:36,1718165016,2024-06-12T04:03:36
,24.94,1136.0,25.06,0.0,24.87,4095.0,25.0,1784.0,24.94,1152.0,9.06,1718165017,2024-06-12 04:03:37,1718165017,2024-06-12T04:03:37
,24.94,1144.0,25.06,0.0,24.87,4095.0,24.94,1792.0,24.94,1160.0,9.13,1718165018,2024-06-12 04:03:38,1718165018,2024-06-12T04:03:38
,24.94,1144.0,25.06,0.0,24.87,4095.0,25.0,1792.0,24.94,1160.0,9.06,1718165019,2024-06-12 04:03:39,1718165019,2024-06-12T04:03:39
,24.94,1144.0,25.06,0.0,24.87,4095.0,24.94,1792.0,24.94,1160.0,9.06,1718165020,2024-06-12 04:03:40,1718165020,2024-06-12T04:03:40
,24.94,1152.0,25.06,0.0,24.87,4095.0,24.94,1280.0,24.94,1168.0,9.06,1718165021,2024-06-12 04:03:41,1718165021,2024-06-12T04:03:41
,24.94,1152.0,25.06,0.0,24.87,4095.0,25.0,1280.0,24.94,1168.0,9.13,1718165022,2024-06-12 04:03:42,1718165022,2024-06-12T04:03:42
,24.94,1160.0,25.06,0.0,24.94,4095.0,25.0,1280.0,24.94,1176.0,9.06,1718165023,2024-06-12 04:03:43,1718165023,2024-06-12T04:03:43
,24.94,1160.0,25.06,0.0,24.94,4095.0,25.0,1280.0,24.94,1176.0,9.06,1718165024,2024-06-12 04:03:44,1718165024,2024-06-12T04:03:44
,24.94,1160.0,25.0,0.0,24.94,4095.0,25.0,1280.0,24.94,1176.0,9.06,1718165025,2024-06-12 04:03:45,1718165025,2024-06-12T04:03:45
,24.94,1168.0,25.0,0.0,24.94,4095.0,25.0,1280.0,24.94,1184.0,9.06,1718165026,2024-06-12 04:03:46,1718165026,2024-06-12T04:03:46
,24.94,1168.0,25.0,0.0,24.94,4095.0,25.0,1280.0,24.94,1184.0,9.06,1718165027,2024-06-12 04:03:47,1718165027,2024-06-12T04:03:47
,24.94,1176.0,25.0,0.0,25.0,4095.0,25.0,1280.0,24.94,1192.0,9.06,1718165028,2024-06-12 04:03:48,1718165028,2024-06-12T04:03:48
,24.94,1176.0,25.0,0.0,25.0,4095.0,25.0,1280.0,24.94,1192.0,9.06,1718165029,2024-06-12 04:03:49,1718165029,2024-06-12T04:03:49
,24.94,1184.0,25.0,0.0,25.0,4095.0,25.0,1280.0,24.94,1200.0,9.06,1718165030,2024-06-12 04:03:50,1718165030,2024-06-12T04:03:50
,24.94,1184.0,25.0,0.0,25.0,4095.0,25.0,1280.0,24.94,1200.0,9.06,1718165031,2024-06-12 04:03:51,1718165031,2024-06-12T04:03:51
,24.94,1184.0,25.0,0.0,25.0,4095.0,25.0,1280.0,24.94,1200.0,9.06,1718165032,2024-06-12 04:03:52,1718165032,2024-06-12T04:03:52
,24.94,1192.0,25.0,0.0,25.0,4095.0,25.0,1280.0,24.94,1208.0,9.06,1718165033,2024-06-12 04:03:53,1718165033,2024-06-12T04:03:53
,24.94,1192.0,25.0,0.0,25.06,4095.0,24.94,1280.0,24.94,1208.0,9.06,1718165034,2024-06-12 04:03:54,1718165034,2024-06-12T04:03:54
,24.94,1200.0,25.0,0.0,25.06,2039.0,24.94,1800.0,24.94,1216.0,9.06,1718165035,2024-06-12 04:03:55,1718165035,2024-06-12T04:03:55
,24.94,1200.0,24.94,0.0,25.06,2039.0,25.0,1800.0,24.94,1216.0,9.06,1718165036,2024-06-12 04:03:56,1718165036,2024-06-12T04:03:56
,24.94,1200.0,25.0,0.0,25.12,2039.0,25.0,1800.0,24.94,1216.0,9.06,1718165037,2024-06-12 04:03:57,1718165037,2024-06-12T04:03:57
,24.94,1208.0,24.94,520.0,25.06,2031.0,24.94,1808.0,24.94,1224.0,9.06,1718165038,2024-06-12 04:03:58,1718165038,2024-06-12T04:03:58
,24.94,1208.0,24.94,520.0,25.12,2031.0,25.0,1808.0,24.94,1224.0,9.06,1718165039,2024-06-12 04:03:59,1718165039,2024-06-12T04:03:59
,24.94,1216.0,24.94,528.0,25.12,0.0,25.0,1296.0,24.94,1232.0,9.06,1718165040,2024-06-12 04:04:00,1718165040,2024-06-12T04:04:00
,24.94,1216.0,24.94,528.0,25.12,0.0,24.94,1296.0,24.94,1232.0,9.06,1718165041,2024-06-12 04:04:01,1718165041,2024-06-12T04:04:01
,24.94,1216.0,24.94,528.0,25.12,0.0,25.0,1296.0,24.94,1232.0,9.06,1718165042,2024-06-12 04:04:02,1718165042,2024-06-12T04:04:02
,24.94,1224.0,24.94,536.0,25.12,0.0,24.94,1296.0,24.94,1240.0,9.06,1718165043,2024-06-12 04:04:03,1718165043,2024-06-12T04:04:03
,24.94,1224.0,24.94,536.0,25.12,0.0,24.94,1296.0,24.94,1240.0,9.06,1718165044,2024-06-12 04:04:04,1718165044,2024-06-12T04:04:04
,24.94,1232.0,24.94,544.0,25.19,0.0,25.0,1296.0,24.94,1248.0,9.06,1718165045,2024-06-12 04:04:05,1718165045,2024-06-12T04:04:05
,24.94,1232.0,24.94,544.0,25.19,0.0,25.0,1296.0,24.94,1248.0,9.06,1718165046,2024-06-12 04:04:06,1718165046,2024-06-12T04:04:06
,24.94,1240.0,24.87,1072.0,25.19,0.0,24.94,1816.0,24.94,1256.0,9.06,1718165047,2024-06-12 04:04:07,1718165047,2024-06-12T04:04:07
,24.94,1240.0,24.94,1072.0,25.19,0.0,24.94,1816.0,24.94,1256.0,9.06,1718165048,2024-06-12 04:04:08,1718165048,2024-06-12T04:04:08
,24.94,1240.0,24.87,1072.0,25.19,0.0,25.0,1816.0,24.94,1256.0,9.06,1718165049,2024-06-12 04:04:09,1718165049,2024-06-12T04:04:09
,24.94,1248.0,24.87,1088.0,25.19,0.0,25.0,1304.0,24.94,1264.0,9.06,1718165050,2024-06-12 04:04:10,1718165050,2024-06-12T04:04:10
,24.94,1248.0,24.87,1088.0,25.19,0.0,25.0,1304.0,24.94,1264.0,9.06,1718165051,2024-06-12 04:04:11,1718165051,2024-06-12T04:04:11
,24.94,1256.0,24.87,1104.0,25.19,0.0,25.0,1304.0,24.94,1272.0,9.06,1718165052,2024-06-12 04:04:12,1718165052,2024-06-12T04:04:12
,24.94,1256.0,24.87,1104.0,25.12,0.0,25.0,1304.0,24.94,1272.0,9.06,1718165053,2024-06-12 04:04:13,1718165053,2024-06-12T04:04:13
,24.94,1256.0,24.87,1104.0,25.19,0.0,25.0,1304.0,24.94,1272.0,9.06,1718165054,2024-06-12 04:04:14,1718165054,2024-06-12T04:04:14
,24.94,1264.0,24.87,1120.0,25.12,0.0,25.0,1304.0,24.94,1280.0,9.06,1718165055,2024-06-12 04:04:15,1718165055,2024-06-12T04:04:15
,24.94,1264.0,24.87,1120.0,25.12,0.0,25.0,1304.0,24.94,1280.0,9.06,1718165056,2024-06-12 04:04:16,1718165056,2024-06-12T04:04:16
,24.94,1272.0,24.87,1136.0,25.12,0.0,25.0,1304.0,24.94,1288.0,9.06,1718165057,2024-06-12 04:04:17,1718165057,2024-06-12T04:04:17
,24.94,1272.0,24.87,1136.0,25.12,0.0,25.0,1304.0,24.94,1288.0,9.06,1718165058,2024-06-12 04:04:18,1718165058,2024-06-12T04:04:18
,24.94,1272.0,24.87,1136.0,25.12,0.0,25.0,1304.0,24.94,1288.0,9.06,1718165059,2024-06-12 04:04:19,1718165059,2024-06-12T04:04:19
,24.94,1280.0,24.87,1152.0,25.12,0.0,25.0,1304.0,24.94,1296.0,9.06,1718165060,2024-06-12 04:04:20,1718165060,2024-06-12T04:04:20
,24.94,1280.0,24.87,1152.0,25.12,0.0,25.0,1304.0,24.94,1296.0,9.06,1718165061,2024-06-12 04:04:21,1718165061,2024-06-12T04:04:21
,24.94,1288.0,24.87,1168.0,25.12,0.0,25.0,1304.0,24.94,1304.0,9.06,1718165062,2024-06-12 04:04:22,1718165062,2024-06-12T04:04:22
,24.94,1288.0,24.87,1168.0,25.12,0.0,25.0,1304.0,24.94,1304.0,9.06,1718165063,2024-06-12 04:04:23,1718165063,2024-06-12T04:04:23
,24.94,1288.0,24.87,1168.0,25.12,0.0,25.0,1304.0,24.94,1304.0,9.06,1718165064,2024-06-12 04:04:24,1718165064,2024-06-12T04:04:24
,24.94,1296.0,24.87,1184.0,25.12,0.0,25.0,1304.0,24.94,1312.0,9.06,1718165065,2024-06-12 04:04:25,1718165065,2024-06-12T04:04:25
,24.94,1296.0,24.87,1184.0,25.12,0.0,25.0,1304.0,24.94,1312.0,9.06,1718165066,2024-06-12 04:04:26,1718165066,2024-06-12T04:04:26
,24.94,1304.0,24.87,1200.0,25.12,0.0,25.0,1304.0,24.94,1320.0,9.06,1718165067,2024-06-12 04:04:27,1718165067,2024-06-12T04:04:27
,24.94,1304.0,24.87,1200.0,25.12,0.0,25.0,1304.0,24.94,1320.0,9.06,1718165068,2024-06-12 04:04:28,1718165068,2024-06-12T04:04:28
,24.94,1312.0,24.87,1216.0,25.12,0.0,25.0,1304.0,24.94,1328.0,9.06,1718165069,2024-06-12 04:04:29,1718165069,2024-06-12T04:04:29
,24.94,1312.0,24.87,1216.0,25.12,0.0,25.0,1304.0,24.94,1328.0,9.06,1718165070,2024-06-12 04:04:30,1718165070,2024-06-12T04:04:30
,24.94,1312.0,24.87,1216.0,25.12,0.0,25.0,1304.0,24.94,1328.0,9.06,1718165071,2024-06-12 04:04:31,1718165071,2024-06-12T04:04:31
,24.94,1320.0,24.87,1232.0,25.06,0.0,25.0,1304.0,24.94,1336.0,9.06,1718165072,2024-06-12 04:04:32,1718165072,2024-06-12T04:04:32
,24.94,1320.0,24.87,1232.0,25.06,0.0,25.0,1304.0,24.94,1336.0,9.06,1718165073,2024-06-12 04:04:33,1718165073,2024-06-12T04:04:33
,24.94,1328.0,24.87,1248.0,25.06,0.0,25.0,1304.0,24.94,1344.0,9.06,1718165074,2024-06-12 04:04:34,1718165074,2024-06-12T04:04:34
,24.94,1328.0,24.87,1248.0,25.06,0.0,24.94,1304.0,24.94,1344.0,9.06,1718165075,2024-06-12 04:04:35,1718165075,2024-06-12T04:04:35
,24.94,1328.0,24.87,1248.0,25.06,0.0,25.0,1304.0,24.94,1344.0,9.06,1718165076,2024-06-12 04:04:36,1718165076,2024-06-12T04:04:36
,24.94,1336.0,24.87,1264.0,25.06,0.0,24.94,1824.0,25.0,832.0,9.06,1718165077,2024-06-12 04:04:37,1718165077,2024-06-12T04:04:37
,24.94,1336.0,24.87,1264.0,25.06,0.0,24.94,1824.0,24.94,832.0,9.06,1718165078,2024-06-12 04:04:38,1718165078,2024-06-12T04:04:38
,24.94,1344.0,24.87,1280.0,25.06,0.0,25.0,1312.0,25.0,832.0,9.06,1718165079,2024-06-12 04:04:39,1718165079,2024-06-12T04:04:39
,24.94,1344.0,24.87,1280.0,25.06,0.0,24.94,1312.0,24.94,832.0,9.06,1718165080,2024-06-12 04:04:40,1718165080,2024-06-12T04:04:40
,24.94,1344.0,24.87,1280.0,25.06,0.0,24.94,1312.0,25.0,832.0,9.06,1718165081,2024-06-12 04:04:41,1718165081,2024-06-12T04:04:41
,25.0,1352.0,24.87,1296.0,25.06,0.0,25.0,1832.0,25.0,832.0,9.06,1718165082,2024-06-12 04:04:42,1718165082,2024-06-12T04:04:42
,24.94,1352.0,24.87,1296.0,25.0,0.0,24.94,1832.0,24.94,832.0,9.06,1718165083,2024-06-12 04:04:43,1718165083,2024-06-12T04:04:43
,24.94,1360.0,24.87,1312.0,25.0,0.0,24.94,1840.0,24.94,1352.0,9.06,1718165084,2024-06-12 04:04:44,1718165084,2024-06-12T04:04:44
,24.94,1360.0,24.87,1312.0,25.0,0.0,24.94,1840.0,24.94,1352.0,9.06,1718165085,2024-06-12 04:04:45,1718165085,2024-06-12T04:04:45
,24.94,1368.0,24.87,1328.0,25.0,0.0,25.0,1328.0,24.94,1360.0,9.06,1718165086,2024-06-12 04:04:46,1718165086,2024-06-12T04:04:46
,25.0,1368.0,24.87,1328.0,25.0,0.0,24.94,1328.0,25.0,1360.0,9.06,1718165087,2024-06-12 04:04:47,1718165087,2024-06-12T04:04:47
,24.94,1368.0,24.87,1328.0,25.0,0.0,24.94,1328.0,24.94,1360.0,9.06,1718165088,2024-06-12 04:04:48,1718165088,2024-06-12T04:04:48
,25.0,856.0,24.87,1344.0,25.0,0.0,24.94,1848.0,24.94,1368.0,9.06,1718165089,2024-06-12 04:04:49,1718165089,2024-06-12T04:04:49
,24.94,856.0,24.87,1344.0,25.0,0.0,25.0,1848.0,25.0,1368.0,9.06,1718165090,2024-06-12 04:04:50,1718165090,2024-06-12T04:04:50
,25.0,856.0,24.87,1360.0,25.0,0.0,24.94,1856.0,25.0,856.0,9.06,1718165091,2024-06-12 04:04:51,1718165091,2024-06-12T04:04:51
,25.0,856.0,24.87,1360.0,25.0,0.0,25.0,1856.0,25.0,856.0,9.06,1718165092,2024-06-12 04:04:52,1718165092,2024-06-12T04:04:52
,25.0,856.0,24.87,1360.0,25.0,0.0,25.0,1856.0,25.0,856.0,9.06,1718165093,2024-06-12 04:04:53,1718165093,2024-06-12T04:04:53
,25.0,856.0,24.87,1376.0,24.94,0.0,25.0,1344.0,24.94,1376.0,9.06,1718165094,2024-06-12 04:04:54,1718165094,2024-06-12T04:04:54
,24.94,856.0,24.81,1376.0,25.0,0.0,25.0,1344.0,24.94,1376.0,9.06,1718165095,2024-06-12 04:04:55,1718165095,2024-06-12T04:04:55
,25.0,856.0,24.87,1392.0,24.94,520.0,25.0,1344.0,25.0,864.0,9.06,1718165096,2024-06-12 04:04:56,1718165096,2024-06-12T04:04:56
,25.0,856.0,24.87,1392.0,24.94,520.0,25.0,1344.0,24.94,864.0,9.06,1718165097,2024-06-12 04:04:57,1718165097,2024-06-12T04:04:57
,25.0,856.0,24.87,1392.0,24.94,520.0,25.0,1344.0,24.94,864.0,9.06,1718165098,2024-06-12 04:04:58,1718165098,2024-06-12T04:04:58
,25.0,856.0,24.87,1408.0,24.94,528.0,25.0,1344.0,25.0,864.0,9.06,1718165099,2024-06-12 04:04:59,1718165099,2024-06-12T04:04:59
,25.0,856.0,24.87,1408.0,24.94,528.0,25.0,1344.0,24.94,864.0,9.06,1718165100,2024-06-12 04:05:00,1718165100,2024-06-12T04:05:00
,25.0,856.0,24.87,1424.0,24.94,536.0,25.0,1344.0,25.0,864.0,9.06,1718165101,2024-06-12 04:05:01,1718165101,2024-06-12T04:05:01
,25.0,856.0,24.87,1424.0,24.94,536.0,25.0,1344.0,25.0,864.0,9.06,1718165102,2024-06-12 04:05:02,1718165102,2024-06-12T04:05:02
,25.0,856.0,24.87,1440.0,24.94,544.0,25.0,1344.0,24.94,1384.0,9.06,1718165103,2024-06-12 04:05:03,1718165103,2024-06-12T04:05:03
,24.94,856.0,24.87,1440.0,24.94,544.0,25.0,1344.0,24.94,1384.0,9.06,1718165104,2024-06-12 04:05:04,1718165104,2024-06-12T04:05:04
,25.0,856.0,24.87,1440.0,24.94,544.0,25.0,1344.0,24.94,1384.0,9.06,1718165105,2024-06-12 04:05:05,1718165105,2024-06-12T04:05:05
,25.0,856.0,24.87,1456.0,24.87,1072.0,25.0,1344.0,25.0,872.0,9.06,1718165106,2024-06-12 04:05:06,1718165106,2024-06-12T04:05:06
,25.0,856.0,24.87,1456.0,24.87,1072.0,25.0,1344.0,24.94,872.0,9.06,1718165107,2024-06-12 04:05:07,1718165107,2024-06-12T04:05:07
,24.94,1376.0,24.87,1472.0,24.87,1088.0,25.0,1344.0,24.94,1392.0,9.06,1718165108,2024-06-12 04:05:08,1718165108,2024-06-12T04:05:08
,25.0,1376.0,24.87,1472.0,24.87,1088.0,25.0,1344.0,24.94,1392.0,9.06,1718165109,2024-06-12 04:05:09,1718165109,2024-06-12T04:05:09
,24.94,1376.0,24.87,1472.0,24.87,1088.0,25.0,1344.0,24.94,1392.0,9.06,1718165110,2024-06-12 04:05:10,1718165110,2024-06-12T04:05:10
,24.94,1384.0,24.87,1488.0,24.87,1104.0,25.0,1344.0,24.94,1400.0,9.06,1718165111,2024-06-12 04:05:11,1718165111,2024-06-12T04:05:11
,24.94,1384.0,24.87,1488.0,24.87,1104.0,25.0,1344.0,24.94,1400.0,9.06,1718165112,2024-06-12 04:05:12,1718165112,2024-06-12T04:05:12
,24.94,1392.0,24.87,1504.0,24.87,1120.0,25.0,1344.0,24.94,1408.0,9.06,1718165113,2024-06-12 04:05:13,1718165113,2024-06-12T04:05:13
,24.94,1392.0,24.87,1504.0,24.87,1120.0,25.0,1344.0,24.94,1408.0,9.06,1718165114,2024-06-12 04:05:14,1718165114,2024-06-12T04:05:14
,24.94,1392.0,24.87,1504.0,24.87,1120.0,25.0,1344.0,24.94,1408.0,9.06,1718165115,2024-06-12 04:05:15,1718165115,2024-06-12T04:05:15
,24.94,1400.0,24.87,1520.0,24.87,1136.0,25.0,1344.0,25.0,896.0,9.06,1718165116,2024-06-12 04:05:16,1718165116,2024-06-12T04:05:16
,24.94,1400.0,24.87,1520.0,24.87,1136.0,25.0,1344.0,24.94,896.0,9.06,1718165117,2024-06-12 04:05:17,1718165117,2024-06-12T04:05:17
,24.94,1408.0,24.87,1536.0,24.87,1152.0,25.0,1344.0,24.94,1416.0,9.06,1718165118,2024-06-12 04:05:18,1718165118,2024-06-12T04:05:18
,24.94,1408.0,24.87,1536.0,24.87,1152.0,25.0,1344.0,24.94,1416.0,9.06,1718165119,2024-06-12 04:05:19,1718165119,2024-06-12T04:05:19
,24.94,1416.0,24.87,1552.0,24.87,1168.0,25.0,1344.0,25.0,904.0,9.06,1718165120,2024-06-12 04:05:20,1718165120,2024-06-12T04:05:20
,24.94,1416.0,24.87,1552.0,24.87,1168.0,25.0,1344.0,24.94,904.0,9.06,1718165121,2024-06-12 04:05:21,1718165121,2024-06-12T04:05:21
,24.94,1416.0,24.87,1552.0,24.87,1168.0,25.0,1344.0,25.0,904.0,9.06,1718165122,2024-06-12 04:05:22,1718165122,2024-06-12T04:05:22
,24.94,1424.0,24.87,1568.0,24.87,1184.0,25.0,1344.0,25.0,904.0,9.06,1718165123,2024-06-12 04:05:23,1718165123,2024-06-12T04:05:23
,25.0,1424.0,24.87,1568.0,24.87,1184.0,25.0,1344.0,25.0,904.0,9.06,1718165124,2024-06-12 04:05:24,1718165124,2024-06-12T04:05:24
,25.0,912.0,24.87,1584.0,24.81,4095.0,25.0,1344.0,24.94,1424.0,9.06,1718165125,2024-06-12 04:05:25,1718165125,2024-06-12T04:05:25
,25.0,912.0,24.87,1584.0,24.87,4095.0,25.0,1344.0,25.0,1424.0,9.06,1718165126,2024-06-12 04:05:26,1718165126,2024-06-12T04:05:26
,25.0,912.0,24.87,1584.0,24.87,4095.0,25.0,1344.0,25.0,1424.0,9.06,1718165127,2024-06-12 04:05:27,1718165127,2024-06-12T04:05:27
,25.0,912.0,24.87,1600.0,24.87,4095.0,25.0,1344.0,25.0,912.0,9.06,1718165128,2024-06-12 04:05:28,1718165128,2024-06-12T04:05:28
,25.0,912.0,24.87,1600.0,24.87,4095.0,25.0,1344.0,25.0,912.0,9.06,1718165129,2024-06-12 04:05:29,1718165129,2024-06-12T04:05:29
,25.0,912.0,24.87,1616.0,24.87,4095.0,25.0,1344.0,25.0,912.0,9.06,1718165130,2024-06-12 04:05:30,1718165130,2024-06-12T04:05:30
,25.0,912.0,24.87,1616.0,24.87,4095.0,25.0,1344.0,25.0,912.0,9.06,1718165131,2024-06-12 04:05:31,1718165131,2024-06-12T04:05:31
,25.0,912.0,24.87,1616.0,24.87,4095.0,25.0,1344.0,25.0,912.0,9.06,1718165132,2024-06-12 04:05:32,1718165132,2024-06-12T04:05:32
,25.0,912.0,24.87,1632.0,24.87,4095.0,25.0,1344.0,25.0,912.0,9.06,1718165133,2024-06-12 04:05:33,1718165133,2024-06-12T04:05:33
,25.0,912.0,24.87,1632.0,24.87,4095.0,25.0,1344.0,24.94,912.0,9.06,1718165134,2024-06-12 04:05:34,1718165134,2024-06-12T04:05:34
,25.0,912.0,24.87,1648.0,24.94,4095.0,25.0,1344.0,25.0,912.0,9.06,1718165135,2024-06-12 04:05:35,1718165135,2024-06-12T04:05:35
,25.0,912.0,24.87,1648.0,24.94,4095.0,25.0,1344.0,24.94,912.0,9.06,1718165136,2024-06-12 04:05:36,1718165136,2024-06-12T04:05:36
,25.0,912.0,24.94,1648.0,24.94,4095.0,25.0,1344.0,25.0,912.0,9.06,1718165137,2024-06-12 04:05:37,1718165137,2024-06-12T04:05:37
,25.0,912.0,24.87,1144.0,24.94,4095.0,25.0,1344.0,24.94,912.0,9.06,1718165138,2024-06-12 04:05:38,1718165138,2024-06-12T04:05:38
,25.0,912.0,24.87,1144.0,24.94,4095.0,25.0,1344.0,24.94,912.0,9.06,1718165139,2024-06-12 04:05:39,1718165139,2024-06-12T04:05:39
,24.94,1432.0,24.87,1672.0,24.94,4095.0,25.0,1344.0,24.94,1432.0,9.06,1718165140,2024-06-12 04:05:40,1718165140,2024-06-12T04:05:40
,24.94,1432.0,24.94,1672.0,24.94,4095.0,25.0,1344.0,24.94,1432.0,9.06,1718165141,2024-06-12 04:05:41,1718165141,2024-06-12T04:05:41
,25.0,920.0,24.94,1168.0,25.0,4095.0,25.0,1344.0,24.94,1440.0,9.06,1718165142,2024-06-12 04:05:42,1718165142,2024-06-12T04:05:42
,25.0,920.0,24.94,1168.0,25.0,4095.0,25.0,1344.0,24.94,1440.0,9.06,1718165143,2024-06-12 04:05:43,1718165143,2024-06-12T04:05:43
,25.0,920.0,24.94,1168.0,25.0,4095.0,25.0,1344.0,25.0,1440.0,9.06,1718165144,2024-06-12 04:05:44,1718165144,2024-06-12T04:05:44
,25.0,920.0,24.87,1696.0,25.0,4095.0,25.0,1344.0,25.0,928.0,9.06,1718165145,2024-06-12 04:05:45,1718165145,2024-06-12T04:05:45
,24.94,920.0,24.94,1696.0,25.06,4095.0,25.0,1344.0,24.94,928.0,9.06,1718165146,2024-06-12 04:05:46,1718165146,2024-06-12T04:05:46
,25.0,920.0,24.94,1192.0,25.06,2039.0,25.0,1344.0,24.94,1448.0,9.06,1718165147,2024-06-12 04:05:47,1718165147,2024-06-12T04:05:47
,25.0,920.0,24.94,1192.0,25.06,2039.0,25.0,1344.0,24.94,1448.0,9.06,1718165148,2024-06-12 04:05:48,1718165148,2024-06-12T04:05:48
,25.0,920.0,24.94,1192.0,25.06,2039.0,25.0,1344.0,25.0,1448.0,9.06,1718165149,2024-06-12 04:05:49,1718165149,2024-06-12T04:05:49
,24.94,920.0,24.94,1200.0,25.06,0.0,25.0,1344.0,25.0,936.0,9.06,1718165150,2024-06-12 04:05:50,1718165150,2024-06-12T04:05:50
,25.0,920.0,24.94,1200.0,25.12,0.0,25.0,1344.0,24.94,936.0,9.06,1718165151,2024-06-12 04:05:51,1718165151,2024-06-12T04:05:51
,25.0,920.0,24.94,1208.0,25.12,0.0,25.0,1344.0,25.0,936.0,9.06,1718165152,2024-06-12 04:05:52,1718165152,2024-06-12T04:05:52
,25.0,920.0,24.94,1208.0,25.12,0.0,25.0,1344.0,25.0,936.0,9.06,1718165153,2024-06-12 04:05:53,1718165153,2024-06-12T04:05:53
,25.0,920.0,24.94,1208.0,25.12,0.0,25.0,1344.0,24.94,936.0,9.06,1718165154,2024-06-12 04:05:54,1718165154,2024-06-12T04:05:54
,25.0,920.0,24.94,1216.0,25.12,0.0,25.0,1344.0,25.0,1456.0,9.0,1718165155,2024-06-12 04:05:55,1718165155,2024-06-12T04:05:55
,24.94,920.0,24.94,1216.0,25.12,0.0,25.0,1344.0,25.0,1456.0,9.06,1718165156,2024-06-12 04:05:56,1718165156,2024-06-12T04:05:56
,25.0,920.0,24.94,1224.0,25.12,0.0,25.0,1344.0,25.0,944.0,9.06,1718165157,2024-06-12 04:05:57,1718165157,2024-06-12T04:05:57
,25.0,920.0,24.94,1224.0,25.12,0.0,25.0,1344.0,25.0,944.0,9.06,1718165158,2024-06-12 04:05:58,1718165158,2024-06-12T04:05:58
,24.94,1440.0,24.94,1232.0,25.12,0.0,25.0,1344.0,25.0,944.0,9.06,1718165159,2024-06-12 04:05:59,1718165159,2024-06-12T04:05:59
,25.0,1440.0,24.94,1232.0,25.12,0.0,25.0,1344.0,24.94,944.0,9.06,1718165160,2024-06-12 04:06:00,1718165160,2024-06-12T04:06:00
,25.0,1440.0,24.94,1232.0,25.12,0.0,25.0,1344.0,25.0,944.0,9.06,1718165161,2024-06-12 04:06:01,1718165161,2024-06-12T04:06:01
